"","Pseudomonas.1","Asticcacaulis","Cellvibrio","Pseudomonas.2","Cohnella","Lacunisphaera","Taibaiella","Achromobacter","Leadbetterella","Bordetella","Shinella","Stenotrophomonas","Xylophilus","Methylophilus","Pleomorphomonas","Nubsella","Devosia","Bosea","Parapedobacter","Youhaiella","Dysgonomonas","Rhodopseudomonas","Azonexus","Pigmentiphaga","Pseudaminobacter","Kaistia","Neorhizobium","Dokdonella","Sphingopyxis","Afipia","Cellulomonas","Herbaspirillum","Mesorhizobium","Phenylobacterium","Microbacterium","Kurthia","Flavobacterium","Candidatus Megaira","Pusillimonas","Saccharofermentans","Nocardioides","Megasphaera","Sporosarcina","Terrisporobacter","Anaerovorax","Terrimonas","Ellin6055","Fibrobacter","Christensenellaceae R-7 group","NK4A214 group","Chishuiella","Acinetobacter","Lachnospiraceae XPB1014 group","Lachnospiraceae UCG-008","Succiniclasticum","Rikenellaceae RC9 gut group","Enterococcus","Succinivibrionaceae UCG-001","Latilactobacillus","Rhodococcus","Martelella","Pseudomonas","Rummeliibacillus","Kosakonia","Succinivibrionaceae UCG-002","Prevotella","Eoetvoesia","Solibacillus","Klebsiella","Peptoclostridium","Weissella","Bacillus","Sphingobacterium","Prevotella_7","Pseudobutyrivibrio","Orrella","Oligotropha","Aerococcus","Alcaligenes","Lactococcus","Caryophanon","Sphingomonas","Staphylococcus","Brachybacterium","probable genus 10","Butyrivibrio","Prevotellaceae YAB2003 group","Oceanobacillus","Lachnospiraceae UCG-006","Providencia","Moheibacter","Prevotella_9","Thermomonas","Ruminobacter","Nocardiopsis","Lachnospiraceae NK3A20 group","Prevotellaceae UCG-003","Methanobrevibacter","[Eubacterium] ruminantium group","CPla-4 termite group","SP3-e08","Trabulsiella","Flexilinea","Brevundimonas","Luteimonas","Prevotellaceae UCG-001","Streptomyces","Sharpea","[Eubacterium] ventriosum group","Faecalibacterium","Plot4-2H12","Lysobacter","Clostridium sensu stricto 1","Raoultibacter","UCG-004","Candidatus Methanomethylophilus","Porphyromonas","Cloacibacterium","Desulfovibrio","Acetitomaculum","Anaeroplasma","Oscillibacter","Treponema","Lachnospiraceae AC2044 group","Lachnospiraceae ND3007 group","UCG-001","Lachnospiraceae UCG-009","Mogibacterium","UCG-002","Oribacterium","Succinimonas","Allobaculum","Advenella","Coprococcus","Paenibacillus","Prevotellaceae NK3B31 group","[Eubacterium] xylanophilum group","Pajaroellobacter","Vulgatibacter","Enterorhabdus","Sutterella","Syntrophococcus","Blautia","Lachnospiraceae UCG-001","Erysipelotrichaceae UCG-009","UCG-005","Prevotellaceae Ga6A1 group","Acholeplasma","Papillibacter","Ruminococcus","Psychrobacter","Candidatus Udaeobacter","Synergistes","Atlantibacter","Acidothermus","Elusimicrobium","Mailhella","[Anaerorhabdus] furcosa group","Tyzzerella","Shuttleworthia","[Ruminococcus] gauvreauii group","Termite Treponema cluster","Endomicrobium","Candidatus Saccharimonas","Lachnospira","Prevotellaceae UCG-004"
"2C_E_7",0.00408045873703511,0.112886699861588,0.688554942388237,0.0687925796767989,0.0464668979525804,0,0,0.00133019359709514,0.0336503028886772,0,0.012061620319606,0.00336143517103773,0.0170228829249879,0.000701047976847441,0.00546457910158005,0,0.000844852690046916,0,0,0.00165375420179396,0,0.000305585015548885,0,7.19023565997376e-05,0,0.000125829124049541,0,0,0.000107853534899606,0,0,0,0.000125829124049541,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39267674498032e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377487372148622,0,0,0,0,0.000143804713199475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19023565997376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_A_3",0.794219398233016,0.00487919176326272,0,0.169641503452648,0.00111642523396689,0.000165396330958058,0.00766336333439003,0,0,0.00724987250699489,0,0.00299091698482489,0.00391437983267405,0.000179179358537896,0.00030322660675644,0.00212258624729508,0,0.000702934406571748,0,0.00015161330337822,0.000840764682370129,0,0,0,0.00268769037806845,0.000289443579176602,0,0,0,0,0,0,0,0,0.000289443579176602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137830275798382,0.00045483991013466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_A_4",0.683912931002624,0.00853690084629883,0.000461953508998854,0.263516759673306,0.00208802986067482,0,0.00896189807457777,0.000388040947559038,0.00022173768431945,0.0103477586015743,0.00022173768431945,0.00535866070438671,0.00450866624782882,0.000240215824679404,0.000388040947559038,0.00251302708895377,0,0.00142281680771647,0,0,0.00101629771979748,0,0,0.000110868842159725,0.00430540670386932,0.000369562807199083,0,0,0,0,0,0,0,0,0.000369562807199083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129346982519679,0.000184781403599542,0,0,0,9.23907017997709e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_A_6",0.735760252182629,0.00659509870858089,0.000697279158616482,0.219003762402127,0.00151077151033571,0.000276006333619024,0.00984906811545781,0,0.00013073984224059,0.00611571928703206,0,0.0061302459361699,0.00403840846032046,0.000116213193102747,0.000406746175859614,0.00344281584566888,0,0.000348639579308241,0,0.000246953035343337,0.00114760528188963,0,0,0,0.00209183747584945,0.000421272824997458,0,0,0,0,0,0,0,0,0.000188846438791964,7.26332456892169e-05,5.81065965513735e-05,0,0,0,0,0,0,0,0,0,0,8.71598948270602e-05,8.71598948270602e-05,0,0,0,0,0,0,0,0,0,0,0,8.71598948270602e-05,0.000915178895684133,0,0,0,0.000145266491378434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90532982756867e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_A_7",0.782415688669779,0.00452641682300074,0.00114523799136163,0.163267309454212,0.00231229003970158,0,0.0175057807250993,0.000174512455826535,0.000229047598272327,0.00862745953492431,0.000119977313380743,0.0049299768770996,0.00429736922472842,8.72562279132673e-05,0.000294489769207277,0.00271585009380044,0,0.000599886566903713,3.27210854674752e-05,0.000458095196544653,0.000523537367479604,5.45351424457921e-05,0,0,0.00325029448976921,0.000501723310501287,0,0,0,0,0,0,0,0,0.000501723310501287,0,0,0,0,0,0,0,0,0,0,0,0,3.27210854674752e-05,7.63491994241089e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00118886610531827,0,0,0,4.36281139566337e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27210854674752e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_B_3",0.774258227848101,0.0106329113924051,0.000283544303797468,0.188253164556962,0.00180253164556962,0,0.00702784810126582,0.000546835443037975,0,0.00789873417721519,0.00020253164556962,0.00164050632911392,0.000810126582278481,0.000121518987341772,0.00030379746835443,0.00403037974683544,0,0.000222784810126582,0,0.000141772151898734,0.000526582278481013,0,0,0,0.00111392405063291,0,0,0,0,0,0,0,0,0,0.000182278481012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_B_4",0.714386776003109,0.0136006297141377,0.000777178840807867,0.219383637396252,0.00304893237547702,0.000159421300678537,0.0107908292896785,0.00301904088159979,0.000119565975508903,0.0149656746011977,0.000488227733328019,0.00426451979315086,0.00192301943943485,0.000388589420403934,0.000597829877544513,0.00643663501489593,0,0.000926636310193996,0,0.000249095782310214,0.000926636310193996,0,0,0,0.00239131951017805,0.000767215009515459,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98914938772257e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98553251696342e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_B_6",0.733072329370163,0.00976058599599473,0.00146138163710827,0.223537265231746,0.00221913507857181,0.000613419452613347,0.00985079473902611,0.00135313114547062,5.41252458188248e-05,0.00846158009634294,0.00010825049163765,0.00205675934111534,0.000559294206794522,9.02087430313746e-05,0.000198459234669024,0.00261605354790986,0,0.000577335955400797,5.41252458188248e-05,0.000162375737456474,0.000180417486062749,0,0,0,0.00167788262038357,0.000306709726306674,0,0,0,0,0,0,0,0,0.000216500983275299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126292240243924,5.41252458188248e-05,0,0.00010825049163765,0,0,0,3.60834972125498e-05,0,0,0,0,0,0,0,0,0,3.60834972125498e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_B_7",0.710851741101572,0.0077071476801389,0.000482299604514324,0.235140349184914,0.00255618790392592,7.71679367222919e-05,0.0131281952348799,0.00185203048133501,0.000221857818076589,0.0124626217806501,0.000202565833896016,0.00348220314459342,0.00102247516157037,0.000135043889264011,0.00052088357287547,0.00333751326323912,0,0.000819909327674351,0.000154335873444584,0.000482299604514324,0.00052088357287547,0,0,0.000115751905083438,0.00274910774573165,0.000318317738979454,0,0,0,0,0,0,0,0,0.00054982154914633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110928909038295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_C_2",0.730802729931752,0.00365290867728307,0.000571985700357491,0.235242118947026,0.00129996750081248,0.000259993500162496,0.00750081247968801,0.000363990900227494,0,0.00496587585310367,0,0.00241793955151121,0.00713682157946051,9.09977250568736e-05,0.000181995450113747,0.00159896002599935,0,0.000441988950276243,0,0,0.000220994475138122,0,0,0,0.00189795255118622,0.000142996425089373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120896977575561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_C_3",0.785892017852206,0.00273839145832511,0.000329133588740998,0.18573666679832,0.00113221954526903,0,0.00759640322814224,0.000263306870992799,6.58267177481996e-05,0.00331766657450926,0,0.00219861237278987,0.00572692444409337,9.21574048474795e-05,0,0.00181681740985031,0,0.000434456337138118,0,0,0.000144818779046039,0,0,0,0.00192214015824743,0.000250141527443159,0,0,0,0,0,0,0,0,7.89920612978396e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131653435496399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_C_4",0.732866074628649,0.00308629684202142,0.000796463701166819,0.228425789494644,0.00111504918163355,0,0.0108916411134563,0.000438055035641751,0.000199115925291705,0.00523674883517184,0,0.00312612002707977,0.00746684719843893,0.000199115925291705,0.000139381147704193,0.00205089403050456,0,0.000696905738520967,0,0,0.000457966628170921,0,0,0,0.00223009836326709,0.000318585480466728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159292740233364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_C_6",0.700087319902701,0.00723507765234204,0.000405413833967442,0.233175325890351,0.0013097985405102,0.000374228154431485,0.0193351213122934,0.00074845630886297,0.000280671115823614,0.00916858978357138,0,0.00633069294579929,0.0111956589534086,0.000436599513503399,0,0.00302501091498784,0,0.00115387014283041,0,0.000405413833967442,0.00074845630886297,0,0,0,0.00290026819684401,0.000717270629327013,0,0,9.35570386078713e-05,0,0,0,0,0,0.000405413833967442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124742718143828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35570386078713e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23713590719142e-05,0,9.35570386078713e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_C_7",0.772116450477431,0.00221699305731122,0.00305322728068299,0.179479201104607,0.00141965344897999,0.000836234223371774,0.0157912137064623,0.000311156920324381,0.000369498842885203,0.00600921802376461,0.000155578460162191,0.00182804690690574,0.00752610801034597,0.000136131152641917,0,0.00268372843779779,0,0.000369498842885203,0,0.000194473075202738,0.000369498842885203,0,0,0.000116683845121643,0.00231422959491258,0.000350051535364929,0,0,0,0,0,0,0,0,0.000136131152641917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116683845121643,3.88946150405476e-05,0,0,0,0,0,3.88946150405476e-05,0,0,0,0,0,0.00159467921666245,0,0,0,3.88946150405476e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72365376013691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88946150405476e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72365376013691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_D_2",0.713110218222939,0.000409017635878065,0.000264658470274042,0.257344272550105,0.000601496523350095,0,0.0115487332483218,0.000457137357746072,4.81197218680076e-05,0.00685706036619108,0.000336838053076053,0.00175636984818228,0.000216538748406034,0,0,0.00459543343839473,0,0.00120299304670019,0,0,0.000240598609340038,0,0,0,0.000312778192142049,0.00050525707961408,0,0,0,0,0,0,0,0,0.00019247888747203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_D_3",0.625362721491634,0.000262394270543928,0.000401308884361301,0.347703278384886,0.00111131691053899,0,0.00964684818176205,0.000447613755633759,7.71747854540964e-05,0.00597332839414706,0.000138914613817374,0.00160523553744521,7.71747854540964e-05,7.71747854540964e-05,0,0.00416743841452121,0,0.00174415015126258,0,0,0,0,0,0,0.000601963326541952,0.000401308884361301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_D_4",0.606712544868424,0.000205766021171037,0.00028578614051533,0.362113902924164,0.00101739866023457,0,0.00889366469283706,0.000617298063513112,8.00201193442923e-05,0.00817348361873843,6.85886737236791e-05,0.00148608793067971,0.000148608793067971,0,0,0.00490409017124306,0,0.00184046274491872,0,0,0,0,0,8.00201193442923e-05,0.000388669151100848,0.000297217586135943,0,0,0,0,0,0,0,0,0.00028578614051533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240060358032877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_D_5",0.640752096108122,0.0098079088975097,0.0216180703291203,0.289043924414967,0.0051151295207108,0.000109498185458641,0.0130615692654236,0.000594418721061194,0.00117319484419972,0.00550619446877737,0.000484920535602553,0.00161118758603429,0.000437992741834564,0.000250281566762608,0.00015642597922663,0.00362908271805782,0,0.00046927793767989,0,0.000172068577149293,0.000140783381303967,0,0,0,0.000688274308597172,0.000578776123138531,0,0,0,0,0,0,0,0,0.00031285195845326,0,0.000187711175071956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3855587535978e-05,0,0,0,0,0,0,0,0,0,0.00370729570767113,0,0,0,0,0,0,7.8212989613315e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_D_6",0.718562280684364,0.00172478737534942,0.000674054836343451,0.239963521738268,0.00144723538391388,0.000515453698380286,0.0137388235760592,0.000693879978588846,0,0.00874288773021946,0.000118950853472374,0.00473820899664955,0.000475803413889495,0.000218076564699352,0.000277551991435539,0.00380642731111596,0,0.000654229694098055,0,0.000337027418171725,0.000515453698380286,0,0,0,0.000594754267361868,0.000674054836343451,0,0,0,0,0,0,0,0,0.000396502844907912,0.000337027418171725,0.00031720227592633,0,0,0,3.96502844907912e-05,0,0,0,0,0,0,0,9.91257112269781e-05,0,0,0,0,0,0,3.96502844907912e-05,0.000118950853472374,0,0,0,0,0.000138775995717769,0,0,0,3.96502844907912e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_D_7",0.624678512404776,0.000449838156054724,0.000312930891168504,0.333281178184805,0.0021122835153874,8.80118131411416e-05,0.0147957636980608,0.000704094505129133,0.000185802716631299,0.00884029767551022,0.000117349084188189,0.00207316715399134,0.000107569993839173,0.00020536089732933,0,0.0071485150451305,0,0.000938792673505511,0,0.000244477258725393,0.000234698168376378,3.91163613960629e-05,0,5.86745420940944e-05,0.00134951446816417,0.000645419963035038,0,0,0,0,0,0,0,0,0.00045961724640374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000929013583156495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_E_2",0.709289834891585,0.000649824282209403,0.000278496120946887,0.258444400238711,0.00241363304820635,0.000172402360586168,0.00876599694980439,0.000583515681983953,0.000106093760360719,0.00596777402029043,0,0.00250646508852198,6.63086002254492e-05,0,7.95703202705391e-05,0.00677673894304091,0,0.00125986340428354,0,0,0.000172402360586168,0,0,0,0.00088853524302102,0.000198925800676348,0,0,0,0,0,0,0,0,0.000305019561037066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103441416351701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_E_4",0.665629651931022,0.00242527639787914,0.00120427517687792,0.263552277250907,0.00511816950173115,0.000334520882466088,0.0233495575961329,0.00123772726512453,0.00015053439710974,0.0127786977102046,0.000117082308863131,0.00441567564855236,0.000167260441233044,0.000167260441233044,0.000200712529479653,0.0153043303728235,0,0.00083630220616522,0,0,0.000284342750096175,0,0,0,0.00123772726512453,0.000618863632562263,0,0,0,0,0,0,0,0,0.000334520882466088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01781323699132e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01781323699132e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34520882466088e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_E_5",0.676334573238162,0.0101370597500084,0.0233068596896887,0.250846151268389,0.00490935290372307,0.000536175061157468,0.00973492845414028,0.00056968600247981,0.000904795415703227,0.00784156026942797,0.000619952414463322,0.00338460507355652,0.000854529003719714,0.000268087530578734,0,0.00568010455413693,0,0.00077075165041386,0,0.000217821118595221,0.000368620354545759,0,0,8.37773533058544e-05,0.000753996179752689,0.000351864883884588,0,0,0,0,0,0,0,0,0.000217821118595221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02664119835126e-05,0,0,0,0,0,0.00117288294628196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02664119835126e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2G_E_6",0.637823371989295,0.00141918741383505,0.000628497283269808,0.312505068526478,0.00237207039169573,0.000243289270943151,0.0141107777147028,0.000729867812829454,0.000243289270943151,0.0104817127564674,0.000121644635471576,0.00439948098288865,0.000263563376855081,8.10964236477171e-05,0.000121644635471576,0.00772443435244506,0,0.00148000973157084,0,0,0.000162192847295434,0,0,0,0.00182466953207364,0.000344659800502798,0,0,0,0,0,0,0,0,0.000547400859622091,0,0.000121644635471576,0,0,0,0,0,0,0,0,0,0,0,0.000121644635471576,8.10964236477171e-05,0,0,0,0,0,0,0,0,0,0,0,0.00182466953207364,0,0,0,8.10964236477171e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05482118238586e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
