,Pseudomonas.1,Asticcacaulis,Cellvibrio,Pseudomonas.2,Cohnella,Lacunisphaera,Taibaiella,Achromobacter,Leadbetterella,Bordetella,Shinella,Stenotrophomonas,Xylophilus,Methylophilus,Pleomorphomonas,Nubsella,Devosia,Bosea,Parapedobacter,Youhaiella,Dysgonomonas,Rhodopseudomonas,Azonexus,Pigmentiphaga,Pseudaminobacter,Kaistia,Neorhizobium,Dokdonella,Sphingopyxis,Afipia,Cellulomonas,Herbaspirillum,Mesorhizobium,Phenylobacterium,Microbacterium,Kurthia,Flavobacterium,Candidatus Megaira,Pusillimonas,Saccharofermentans,Nocardioides,Megasphaera,Sporosarcina,Terrisporobacter,Anaerovorax,Terrimonas,Ellin6055,Fibrobacter,Christensenellaceae R-7 group,NK4A214 group,Chishuiella,Acinetobacter,Lachnospiraceae XPB1014 group,Lachnospiraceae UCG-008,Succiniclasticum,Rikenellaceae RC9 gut group,Enterococcus,Succinivibrionaceae UCG-001,Latilactobacillus,Rhodococcus,Martelella,Pseudomonas,Rummeliibacillus,Kosakonia,Succinivibrionaceae UCG-002,Prevotella,Eoetvoesia,Solibacillus,Klebsiella,Peptoclostridium,Weissella,Bacillus,Sphingobacterium,Prevotella_7,Pseudobutyrivibrio,Orrella,Oligotropha,Aerococcus,Alcaligenes,Lactococcus,Caryophanon,Sphingomonas,Staphylococcus,Brachybacterium,probable genus 10,Butyrivibrio,Prevotellaceae YAB2003 group,Oceanobacillus,Lachnospiraceae UCG-006,Providencia,Moheibacter,Prevotella_9,Thermomonas,Ruminobacter,Nocardiopsis,Lachnospiraceae NK3A20 group,Prevotellaceae UCG-003,Methanobrevibacter,[Eubacterium] ruminantium group,CPla-4 termite group,SP3-e08,Trabulsiella,Flexilinea,Brevundimonas,Luteimonas,Prevotellaceae UCG-001,Streptomyces,Sharpea,[Eubacterium] ventriosum group,Faecalibacterium,Plot4-2H12,Lysobacter,Clostridium sensu stricto 1,Raoultibacter,UCG-004,Candidatus Methanomethylophilus,Porphyromonas,Cloacibacterium,Desulfovibrio,Acetitomaculum,Anaeroplasma,Oscillibacter,Treponema,Lachnospiraceae AC2044 group,Lachnospiraceae ND3007 group,UCG-001,Lachnospiraceae UCG-009,Mogibacterium,UCG-002,Oribacterium,Succinimonas,Allobaculum,Advenella,Coprococcus,Paenibacillus,Prevotellaceae NK3B31 group,[Eubacterium] xylanophilum group,Pajaroellobacter,Vulgatibacter,Enterorhabdus,Sutterella,Syntrophococcus,Blautia,Lachnospiraceae UCG-001,Erysipelotrichaceae UCG-009,UCG-005,Prevotellaceae Ga6A1 group,Acholeplasma,Papillibacter,Ruminococcus,Psychrobacter,Candidatus Udaeobacter,Synergistes,Atlantibacter,Acidothermus,Elusimicrobium,Mailhella,[Anaerorhabdus] furcosa group,Tyzzerella,Shuttleworthia,[Ruminococcus] gauvreauii group,Termite Treponema cluster,Endomicrobium,Candidatus Saccharimonas,Lachnospira,Prevotellaceae UCG-004
7G_B_2,0.5625,0,0,0.427526596,0,0,0,0,0,0,0,0.003324468,0,0,0,0,0,0.002659574,0,0,0,0,0,0,0.003989362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7G_C_2,0.718337218,0,0,0.279331779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002331002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7G_D_2,0.461770624,0,0,0.520791415,0,0,0,0,0,0,0.002682763,0.010731053,0,0,0,0,0,0.001676727,0,0,0,0,0,0,0.002347418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7G_E_1,0.527842227,0,0,0.466744006,0,0,0,0,0,0,0,0.005413766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7G_E_2,0.744582043,0,0,0.251160991,0,0,0,0,0,0,0,0.002321981,0,0,0,0,0,0.001934985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_A_4,0.015283914,0.286434299,0.60108002,0.015218459,0.003665521,0.000720013,0,0.015414826,0.023433153,0.004647357,0.012011127,0.000654557,0.00490918,0.002225495,0,0,0.000785469,0,0,0.004941908,0,0.000883652,0,0.00045819,0,0.000490918,0,0,0,0.000490918,0,0,0.000687285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82E-05,0,0,0,0,0,0,0,0.000229095,0,0,0,0.004483718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_A_6,0.004685071,0.160721039,0.567313753,0.071935796,0.051619816,0.000336149,0.029686121,0.003781671,0.035589731,0.00117652,0.016996512,0.003319467,0.036640195,0.001701752,0.004748099,0,0.00058826,0,0,0.003193411,0,0.000525232,0,0,0,0.000105046,0.000735325,0,0,0,0,0,0.000147065,0,0,0,6.30E-05,0,0,0,0,0,0,0,0,0,0,8.40E-05,0.000147065,0,0,0,0,0,0,0,0,0,0,0,0.003004328,0,8.40E-05,0,0,4.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126056,0,0,0,0,0,6.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_A_7,0.008712416,0.169615638,0.48690896,0.137859406,0.049928268,0.00159902,8.97E-05,0.004602786,0.033190866,0.000567876,0.017873154,0.010625262,0.042889593,0.001584076,0.018261701,0,0.000537988,0,0,0.00334748,0,0.000448323,0,0.000209218,0.000134497,0.000313826,0.000777094,0,7.47E-05,0,0,0,0.000179329,0,0,0,0,0,0,2.99E-05,0,0,0,0,0,0,0.000119553,0,0.000149441,4.48E-05,0,0,0,0,0,4.48E-05,0,0,0,0,0.003586586,5.98E-05,0,0,0,8.97E-05,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_B_4,0.010959927,0.273884523,0.651295707,0.010618952,0.003637072,0,0,0.009287524,0.018266545,0.002841463,0.007144249,0.000617003,0.001477561,0.001932195,0,0,0,0,0,0.002890173,0,0.000811846,0,0.000389686,0.000357212,0.000178606,0,0,0,0.000259791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74E-05,0,0,0,0,8.12E-05,0,0,0,0,0,0,0,0,0.002679093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_B_6,0.013694214,0.163685833,0.52917435,0.128947402,0.052971593,0.000180526,0,0.00571237,0.02309448,0.000902632,0.016763162,0.010625266,0.023004217,0.001702106,0.015744478,0,0.00076079,0,0,0.001908422,0,0.000838158,0,0.00027079,0.000296579,0.000116053,0.000670526,0,7.74E-05,0.000412632,0,0,0,0,0,0,0.000464211,0,0,0,2.58E-05,3.87E-05,0,0,0,0,0.000141842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005944475,0,7.74E-05,0,0,3.87E-05,0,0,0,7.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_C_4,0.014832029,0.264276682,0.64654318,0.012166365,0.001281569,0,0,0.007228051,0.021513277,0.001144869,0.011517036,0.003964321,0.005621817,0.001691672,0,0,0,0,0,0.003297905,0,0.000580978,0,0.00042719,0,0.000187964,0,0,0,0.000273401,0,0,0.000187964,0,0,0.000410102,0,0,0,0,0,0,0,0,0,0,0.000136701,0,0,0,0,8.54E-05,0,0,0,0,0,0,0,0,0.002460613,0,0,0,0,0,0,0,0,0,0,0,8.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_C_6,0.013002073,0.163562307,0.547348128,0.107886765,0.048674426,0.000188436,0,0.005406659,0.033396628,0.000753743,0.017959385,0.009233356,0.026641928,0.001507487,0.012886112,0,0.001521982,0,0,0.001927844,0,0.000449347,0,0.000376872,0.000376872,0.000318891,0.000710258,0,0.000115961,0,0,0,0,0,0,0,0,0,0,2.90E-05,0,0,0,0,0,0,2.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005174738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_D_4,0.024953679,0.299324607,0.621466141,0.011281454,0.001688482,8.97E-05,0,0.008666547,0.014329687,0.00295858,0.00502062,0.000403443,0,0.001688482,0,0,0.000298846,0,0,0.002047098,0,0.000702289,0,0.000478154,0,0.000224135,0,0,0,0,0,0,0.000268962,0,0,0,5.98E-05,0,0,0,2.99E-05,0,0,0,0,0,0,0,0,5.98E-05,0,2.99E-05,0,0,0,0,0,0,0,0,0.003780408,0,0,0,0,7.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_D_6,0.024014359,0.233660333,0.49082441,0.097744012,0.049916445,0.000232098,0,0.008169834,0.04374265,0.001145015,0.016509872,0.006560624,0,0.001346166,0.010707433,0,0.001377112,0,0,0.003357678,0,0.00092839,0,0.000649873,0.000464195,0.000510615,0.000881971,0,0.000170205,0.000324937,0,0,0,0,0,4.64E-05,0,0,0,0,0,0,0,0,0,0,9.28E-05,0,9.28E-05,0,0,0,0,0,0,0,0,0,0,0,0.005756019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64E-05,7.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_D_7,0.025564584,0.237427174,0.420743945,0.160850334,0.050973286,0.000818378,9.74E-05,0.006137838,0.047310068,0.001286023,0.013347363,0.007560258,0,0.001519846,0.014224197,0,0.001208082,0,0,0.003156603,0,0.000662497,0,0.00044816,0,0.000409189,0,0,5.85E-05,0.00048713,0,0,0.000214337,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74E-05,0,3.90E-05,7.79E-05,0,0,0,0,7.79E-05,0,0,0,0,0,0.004501081,0,0,0,0,3.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_E_3,0.009615267,0.306175491,0.609825144,0.016180006,0.005747197,0.000451478,0.000158628,0.005381133,0.013556551,0.002184179,0.014593731,0.001110393,0.00276988,0.003599624,8.54E-05,0,0.000549095,0,0,0.00276988,0,0.000732127,0,0.000390468,0,0.000158628,0.000707723,0,7.32E-05,0,0,0,0.000256244,0,0,0.00023184,0.000219638,0,0,0,4.88E-05,0,0,0,0,0,0,0,6.10E-05,0,0,0,0,0,3.66E-05,0,0,0,0,0,0.001793711,0,0,9.76E-05,0,0,0,0,0,0.000122021,0,0,2.44E-05,0,0,0,0,8.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44E-05,0,0,0,0,0,0,0,0,0,0,2.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_E_6,0.003685797,0.157937147,0.638836661,0.067597815,0.05267556,0.0001343,0,0.00211896,0.034291342,0.000537201,0.010594801,0.002536783,0.019264631,0.001253469,0.002999373,0,0.001417614,0,0,0.001775748,0,0.000253678,0,0.000179067,0.000119378,0.000149223,0,0,7.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48E-05,2.98E-05,0,0,0,0,0,2.98E-05,4.48E-05,0,0,0,0,0.000567046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C_E_7,0.004080459,0.1128867,0.688554942,0.06879258,0.046466898,0,0,0.001330194,0.033650303,0,0.01206162,0.003361435,0.017022883,0.000701048,0.005464579,0,0.000844853,0,0,0.001653754,0,0.000305585,0,7.19E-05,0,0.000125829,0,0,0.000107854,0,0,0,0.000125829,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377487,0,0,0,0,0.000143805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_A_3,0.794219398,0.004879192,0,0.169641503,0.001116425,0.000165396,0.007663363,0,0,0.007249873,0,0.002990917,0.00391438,0.000179179,0.000303227,0.002122586,0,0.000702934,0,0.000151613,0.000840765,0,0,0,0.00268769,0.000289444,0,0,0,0,0,0,0,0,0.000289444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013783,0.00045484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_A_4,0.683912931,0.008536901,0.000461954,0.26351676,0.00208803,0,0.008961898,0.000388041,0.000221738,0.010347759,0.000221738,0.005358661,0.004508666,0.000240216,0.000388041,0.002513027,0,0.001422817,0,0,0.001016298,0,0,0.000110869,0.004305407,0.000369563,0,0,0,0,0,0,0,0,0.000369563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129347,0.000184781,0,0,0,9.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_A_6,0.735760252,0.006595099,0.000697279,0.219003762,0.001510772,0.000276006,0.009849068,0,0.00013074,0.006115719,0,0.006130246,0.004038408,0.000116213,0.000406746,0.003442816,0,0.00034864,0,0.000246953,0.001147605,0,0,0,0.002091837,0.000421273,0,0,0,0,0,0,0,0,0.000188846,7.26E-05,5.81E-05,0,0,0,0,0,0,0,0,0,0,8.72E-05,8.72E-05,0,0,0,0,0,0,0,0,0,0,0,8.72E-05,0.000915179,0,0,0,0.000145266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_A_7,0.782415689,0.004526417,0.001145238,0.163267309,0.00231229,0,0.017505781,0.000174512,0.000229048,0.00862746,0.000119977,0.004929977,0.004297369,8.73E-05,0.00029449,0.00271585,0,0.000599887,3.27E-05,0.000458095,0.000523537,5.45E-05,0,0,0.003250294,0.000501723,0,0,0,0,0,0,0,0,0.000501723,0,0,0,0,0,0,0,0,0,0,0,0,3.27E-05,7.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001188866,0,0,0,4.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_B_3,0.774258228,0.010632911,0.000283544,0.188253165,0.001802532,0,0.007027848,0.000546835,0,0.007898734,0.000202532,0.001640506,0.000810127,0.000121519,0.000303797,0.00403038,0,0.000222785,0,0.000141772,0.000526582,0,0,0,0.001113924,0,0,0,0,0,0,0,0,0,0.000182278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_B_4,0.714386776,0.01360063,0.000777179,0.219383637,0.003048932,0.000159421,0.010790829,0.003019041,0.000119566,0.014965675,0.000488228,0.00426452,0.001923019,0.000388589,0.00059783,0.006436635,0,0.000926636,0,0.000249096,0.000926636,0,0,0,0.00239132,0.000767215,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_B_6,0.733072329,0.009760586,0.001461382,0.223537265,0.002219135,0.000613419,0.009850795,0.001353131,5.41E-05,0.00846158,0.00010825,0.002056759,0.000559294,9.02E-05,0.000198459,0.002616054,0,0.000577336,5.41E-05,0.000162376,0.000180417,0,0,0,0.001677883,0.00030671,0,0,0,0,0,0,0,0,0.000216501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126292,5.41E-05,0,0.00010825,0,0,0,3.61E-05,0,0,0,0,0,0,0,0,0,3.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_B_7,0.710851741,0.007707148,0.0004823,0.235140349,0.002556188,7.72E-05,0.013128195,0.00185203,0.000221858,0.012462622,0.000202566,0.003482203,0.001022475,0.000135044,0.000520884,0.003337513,0,0.000819909,0.000154336,0.0004823,0.000520884,0,0,0.000115752,0.002749108,0.000318318,0,0,0,0,0,0,0,0,0.000549822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001109289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_C_2,0.73080273,0.003652909,0.000571986,0.235242119,0.001299968,0.000259994,0.007500812,0.000363991,0,0.004965876,0,0.00241794,0.007136822,9.10E-05,0.000181995,0.00159896,0,0.000441989,0,0,0.000220994,0,0,0,0.001897953,0.000142996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_C_3,0.785892018,0.002738391,0.000329134,0.185736667,0.00113222,0,0.007596403,0.000263307,6.58E-05,0.003317667,0,0.002198612,0.005726924,9.22E-05,0,0.001816817,0,0.000434456,0,0,0.000144819,0,0,0,0.00192214,0.000250142,0,0,0,0,0,0,0,0,7.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G_C_4,0.732866075,0.003086297,0.000796464,0.228425789,0.001115049,0,0.010891641,0.000438055,0.000199116,0.005236749,0,0.00312612,0.007466847,0.000199116,0.000139381,0.002050894,0,0.000696906,0,0,0.000457967,0,0,0,0.002230098,0.000318585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
